Precio de compra,Precio de venta,Fecha de operacion
30455,30282,2022-05-17 06:39:39.304389,2022-05-17 07:36:26.252272,-0.57,0.36,0
29954,30150,2022-05-17 10:43:52.571719,2022-05-17 11:35:08.590973,0.65,1.19,0.3
29913,29999,2022-05-17 14:04:45.611008,2022-05-17 14:08:06.736965,0.29,0.59,0
30324,30507,2022-05-17 18:24:31.491008,2022-05-17 19:07:26.741326,0.60,0.66,0
30398,30526,2022-05-17 19:36:28.859078,2022-05-17 20:09:14.918288,0.42,0.52,0
30217,30038,2022-05-17 21:48:22.722990,2022-05-17 21:58:44.579045,-0.59,0.45,0
29877,29707,2022-05-18 06:45:20.551046,2022-05-18 07:41:13.233887,-0.57,0.39,0.3
28679,28761,2022-05-18 21:59:11.567956,2022-05-18 22:24:16.859803,0.29,0.55,0.3
29041,29166,2022-05-19 01:26:53.760353,2022-05-19 02:17:42.726434,0.43,0.48,0
Precio de compra,Precio de venta,Fecha de compra,Fecha de venta,Porcentaje de Ganancia/perdida,Volatilidad,Corrector Volatilidad por Stop Loss,Fuerza del mercado
29204,29290,2022-05-29 11:01:29.136967,2022-05-29 12:22:11.470169,0.30,0.28,0, 
29198,29064,2022-05-29 13:51:13.033502,2022-05-29 15:08:52.820908,-0.46,0.32,0, 
30581,30702,2022-05-30 05:10:16.628857,2022-05-30 05:35:48.796108,0.39,0.39,0.3, 
30612,30730,2022-05-30 06:05:39.612451,2022-05-30 08:14:26.727601,0.38,0.41,0, 
30520,30807,2022-05-30 08:28:49.686368,2022-05-30 15:41:54.308892,0.94,1.08,0, 
30570,30705,2022-05-30 15:51:39.718836,2022-05-30 16:11:48.344051,0.44,0.52,0, 
31656,31761,2022-05-30 23:26:28.312933,2022-05-30 23:48:10.964914,0.33,0.36,0, 
31625,31474,2022-05-31 01:40:34.370315,2022-05-31 02:38:28.369703,-0.48,0.29,0, 
Precio de compra,Precio de venta,Fecha de compra,Fecha de venta,Porcentaje de Ganancia/perdida,Volatilidad,Corrector Volatilidad por Stop Loss,Fuerza del mercado
31512,31575,2022-05-31 04:11:25.024186,2022-05-31 04:14:07.239300,0.20,0.26,0, 
31703,31520,2022-05-31 06:49:47.672873,2022-05-31 07:55:15.228910,-0.58,0.39,0, 
31846,31515,2022-05-31 13:43:55.688056,2022-05-31 23:08:09.532918,-1.04,0.67,0.3, 
31504,31608,2022-06-01 06:19:51.033585,2022-06-01 07:05:19.530970,0.33,0.38,0.3, 
31561,31242,2022-06-01 09:08:59.544301,2022-06-01 09:34:39.352867,-1.01,0.70,0, 
29751,29429,2022-06-01 15:28:30.304234,2022-06-01 15:31:33.904899,-1.08,0.73,0.3, 
29672,29756,2022-06-02 00:14:28.687788,2022-06-02 00:39:22.252956,0.28,0.33,0.3, 
29906,29976,2022-06-02 04:36:35.402997,2022-06-02 05:41:08.027847,0.24,0.19,0, 
29932,30059,2022-06-02 05:47:15.272141,2022-06-02 06:29:26.445456,0.42,0.51,0, 
29970,29783,2022-06-02 08:04:59.832956,2022-06-02 08:13:11.284103,-0.62,0.45,0, 
30046,30184,2022-06-02 13:49:07.620901,2022-06-02 14:36:00.517112,0.46,0.52,0.3, 
30356,30475,2022-06-02 19:43:09.328265,2022-06-02 20:11:48.705826,0.39,0.37,0, 
30431,30515,2022-06-02 23:11:53.807354,2022-06-03 00:28:13.124928,0.28,0.29,0, 
30414,30457,2022-06-03 01:20:27.992924,2022-06-03 01:47:21.668611,0.14,0.22,0, 
30338,30399,2022-06-03 01:58:14.910319,2022-06-03 02:15:08.590796,0.20,0.33,0, 
30278,30098,2022-06-03 04:15:58.580979,2022-06-03 05:10:36.016927,-0.60,0.44,0, 
29377,29462,2022-06-03 09:40:51.500930,2022-06-03 09:53:20.067293,0.29,0.58,0.3, 
29708,29535,2022-06-03 17:40:15.513659,2022-06-03 20:04:40.279321,-0.58,0.44,0, 
29596,29660,2022-06-04 06:51:06.768410,2022-06-04 07:03:46.988972,0.22,0.13,0.3, 
29652,29736,2022-06-04 12:14:24.951567,2022-06-04 13:04:15.728850,0.29,0.30,0, 
29783,29850,2022-06-04 19:08:47.207427,2022-06-04 19:20:03.181573,0.22,0.20,0, 
29784,29666,2022-06-04 19:42:20.050931,2022-06-04 20:11:23.527003,-0.40,0.19,0, 
